Caso Noticia,Artículo,Tipo de Noticia,Fecha de los Hechos,Fecha de la denuncia,Fecha Última Actuación,Última Actuación,Análisis Proceso
050016099166202442718,ESTAFA. ART. 246 C.P.,QUERELLA,2024-11-01 04:59:00,2024-11-07 16:12:00,2024-12-17 10:43:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016100335202410185,ESTAFA. ART. 246 C.P.,QUERELLA,2024-11-14 10:30:00,2024-11-19 10:53:00,2025-02-12 15:48:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202469827,ESTAFA. ART. 246 C.P.,QUERELLA,2024-10-02 01:00:00,2024-10-10 14:27:00,2025-01-20 09:47:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016099166202438827,ESTAFA. ART. 246 C.P.,QUERELLA,2023-07-24 13:55:00,2024-10-08 12:46:00,2024-10-10 13:15:00,Sale de fiscal intervención temprana a fiscal conocimiento,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202535021,ESTAFA. ART. 246 C.P.,QUERELLA,2025-05-05 23:22:00,2025-06-16 09:06:00,2025-07-24 15:22:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
052666000203202413700,ESTAFA. ART. 246 C.P.,QUERELLA,2023-03-01 14:49:00,2024-11-20 15:15:00,2025-07-23 14:33:00,Registro de informacion no formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202475595,ESTAFA. ART. 246 C.P.,QUERELLA,2024-11-04 05:33:00,2024-11-07 10:39:00,2025-01-27 11:57:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202449129,ESTAFA. ART. 246 C.P.,QUERELLA,2024-05-20 05:00:00,2024-06-26 09:56:00,2024-11-15 11:41:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016000248202475345,ESTAFA. ART. 246 C.P.,QUERELLA,2024-07-05 14:00:00,2024-11-06 11:57:00,2025-02-28 10:59:00,Conciliacion fracasada (no se hizo - complementar con el motivo),➡️ Continuar con el proceso (Conciliación Fracasada)
230016113671202400042,ESTAFA. ART. 246 C.P.,DENUNCIA,2024-01-20 01:30:00,2024-01-22 14:13:00,2024-05-06 14:42:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
157596099164202410245,ESTAFA. ART. 246 C.P.,QUERELLA,2023-09-13 09:30:00,2024-01-29 12:07:00,2024-09-09 13:23:00,Conciliacion fracasada (no se hizo - complementar con el motivo),➡️ Continuar con el proceso (Conciliación Fracasada)
050016000248202451623,ESTAFA. ART. 246 C.P.,QUERELLA,2024-05-24 16:45:00,2024-07-10 15:50:00,2024-08-23 16:29:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016000248202456404,ESTAFA. ART. 246 C.P.,QUERELLA,2024-07-11 12:52:00,2024-08-01 16:08:00,2025-07-01 15:26:00,Ordena acumulacion por conexidad - fiscal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
110016010000202415862,ESTAFA. ART. 246 C.P.,QUERELLA,2023-09-06 22:30:00,2024-04-03 11:48:00,2024-04-23 14:27:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016000248202435921,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-29 05:02:00,2024-04-30 11:02:00,2024-06-24 17:17:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202450158,ESTAFA. ART. 246 C.P.,QUERELLA,2024-05-15 23:20:00,2024-07-02 16:16:00,2024-09-19 11:59:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
110016010000202415747,ESTAFA. ART. 246 C.P.,QUERELLA,2024-03-25 21:09:00,2024-04-01 11:26:00,2024-04-08 12:46:00,Sale de fiscal intervención temprana a fiscal conocimiento,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202440679,ESTAFA. ART. 246 C.P.,QUERELLA,2024-10-16 05:00:00,2024-10-23 07:57:00,2025-01-16 15:55:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
052666000203202511928,ESTAFA. ART. 246 C.P.,QUERELLA,2024-12-23 11:51:00,2025-06-20 11:59:00,2025-07-11 00:00:00,Programa metodológico,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
110016010000202428590,ESTAFA. ART. 246 C.P.,QUERELLA,2024-07-08 19:25:00,2024-10-25 09:41:00,2025-02-04 08:28:00,Busqueda en bases de datos de acceso publico,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
110016010000202517358,ESTAFA. ART. 246 C.P.,QUERELLA,2025-05-11 23:09:00,2025-05-28 12:48:00,2025-07-10 16:58:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
110016010000202431168,ESTAFA. ART. 246 C.P.,QUERELLA,2024-11-25 11:45:00,2024-12-02 11:34:00,2024-12-17 15:18:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
544986001132202310663,ESTAFA. ART. 246 C.P.,QUERELLA,2023-04-11 08:00:00,2023-04-13 15:37:00,2024-09-30 09:10:00,Conciliación sin acuerdo (para fiscales no sau),🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202471537,ESTAFA. ART. 246 C.P.,QUERELLA,2024-10-05 00:54:00,2024-10-17 14:18:00,2024-12-06 10:19:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202442284,ESTAFA. ART. 246 C.P.,QUERELLA,2024-05-21 13:44:00,2024-05-28 14:24:00,2024-06-05 11:08:00,Busqueda en bases de datos de acceso publico,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202436855,ESTAFA. ART. 246 C.P.,QUERELLA,2023-11-21 15:16:00,2024-05-03 15:23:00,2025-04-10 14:36:00,Busqueda en bases de datos de acceso publico,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
110016010000202410934,ESTAFA. ART. 246 C.P.,DENUNCIA,2023-12-07 18:52:00,2024-01-18 10:02:00,2024-05-28 15:45:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016100326202301366,ESTAFA. ART. 246 C.P.,QUERELLA,2024-03-01 13:00:00,2024-03-11 08:55:00,2025-05-05 14:20:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016099166202344040,ESTAFA. ART. 246 C.P.,QUERELLA,2023-06-21 08:51:00,2023-12-01 09:22:00,2024-07-04 10:49:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000206202405448,ESTAFA. ART. 246 C.P.,QUERELLA,2024-03-01 11:40:00,2024-03-01 14:34:00,2024-03-12 14:21:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
052666000203202511908,ESTAFA. ART. 246 C.P.,DE OFICIO (INFORMES),2023-04-20 16:12:00,2025-06-18 16:18:00,2025-07-25 00:00:00,Programa metodológico,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202510802,ESTAFA. ART. 246 C.P.,QUERELLA,2023-12-07 20:00:00,2025-01-14 09:20:00,2025-01-17 09:52:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016000248202477579,ESTAFA. ART. 246 C.P.,QUERELLA,2024-11-07 21:35:00,2024-11-25 14:54:00,2024-12-17 15:35:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016099166202444340,ESTAFA. ART. 246 C.P.,QUERELLA,2024-11-12 19:22:00,2024-11-21 14:01:00,2024-12-17 13:56:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016100326202400346,ESTAFA. ART. 246 C.P.,QUERELLA,2024-07-08 03:30:00,2024-07-11 09:24:00,2024-12-18 10:56:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016000248202441506,ESTAFA. ART. 246 C.P.,QUERELLA,2024-05-02 05:19:00,2024-05-24 12:19:00,2024-09-24 09:31:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202419317,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-16 05:00:00,2024-04-23 09:27:00,2024-06-24 14:19:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016099166202428748,ESTAFA. ART. 246 C.P.,QUERELLA,2024-07-11 01:24:00,2024-07-26 12:17:00,2024-08-26 13:27:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202453088,ESTAFA. ART. 246 C.P.,QUERELLA,2024-07-01 16:04:00,2024-07-17 12:18:00,2024-08-27 08:56:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202431621,ESTAFA. ART. 246 C.P.,QUERELLA,2022-03-30 02:18:00,2024-08-20 12:37:00,2024-10-22 17:12:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
270016001099202413252,ESTAFA. ART. 246 C.P.,QUERELLA,2024-09-20 07:05:00,2024-09-23 16:15:00,2024-12-02 15:20:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016000248202468726,ESTAFA. ART. 246 C.P.,QUERELLA,2024-07-04 22:28:00,2024-10-01 14:42:00,2025-01-16 16:17:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016000248202462161,ESTAFA. ART. 246 C.P.,QUERELLA,2024-08-16 00:35:00,2024-08-29 09:57:00,2024-09-24 09:21:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202437503,ESTAFA. ART. 246 C.P.,QUERELLA,2024-09-20 20:11:00,2024-09-27 10:10:00,2024-10-16 14:37:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202448642,ESTAFA. ART. 246 C.P.,QUERELLA,2024-06-20 21:35:00,2024-06-25 09:01:00,2024-07-08 13:45:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202432123,ESTAFA. ART. 246 C.P.,QUERELLA,2023-11-28 05:30:00,2024-04-15 14:32:00,2024-05-28 09:07:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202347000,ESTAFA. ART. 246 C.P.,QUERELLA,2023-10-24 20:30:00,2023-11-09 14:57:00,2025-02-11 15:20:00,Inspeccion a lugar diferente de los hechos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016100335202405844,ESTAFA. ART. 246 C.P.,QUERELLA,2024-06-28 16:00:00,2024-06-29 14:49:00,2024-07-17 14:57:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202333313,ESTAFA. ART. 246 C.P.,DENUNCIA,2023-08-01 12:37:00,2023-08-15 09:09:00,2025-07-09 08:36:00,Analisis de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202451790,ESTAFA. ART. 246 C.P.,DENUNCIA,2023-08-25 15:13:00,2024-07-11 15:32:00,2025-03-10 14:06:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202422662,ESTAFA. ART. 246 C.P.,DENUNCIA,2024-05-26 21:40:00,2024-05-27 14:46:00,2024-06-17 16:14:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202418323,ESTAFA. ART. 246 C.P.,QUERELLA,2024-01-11 20:00:00,2024-02-09 11:01:00,2024-02-16 15:24:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202450524,ESTAFA. ART. 246 C.P.,QUERELLA,2024-06-29 00:00:00,2024-07-04 15:53:00,2024-11-05 10:24:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202426201,ESTAFA. ART. 246 C.P.,QUERELLA,2024-06-20 09:51:00,2024-07-03 10:15:00,2024-07-22 14:15:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202419288,ESTAFA. ART. 246 C.P.,QUERELLA,2023-11-27 15:31:00,2024-04-23 09:31:00,2024-05-20 09:44:00,Busqueda en bases de datos de acceso publico,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
053086100289202402308,ESTAFA. ART. 246 C.P.,QUERELLA,2024-03-08 07:30:00,2024-03-09 15:57:00,2024-04-24 09:03:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202514867,ESTAFA. ART. 246 C.P.,QUERELLA,2023-06-16 03:10:00,2025-02-13 14:42:00,2025-06-26 16:49:00,Declaración jurada,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
053606099057202510555,ESTAFA. ART. 246 C.P.,QUERELLA,2024-10-05 12:30:00,2025-02-05 20:25:00,2025-02-28 09:13:00,Sale de fiscal intervención temprana a fiscal conocimiento,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202445832,ESTAFA. ART. 246 C.P.,QUERELLA,2024-11-02 10:10:00,2024-12-02 12:54:00,2025-02-12 15:57:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202510352,ESTAFA. ART. 246 C.P.,QUERELLA,2013-10-31 13:53:00,2025-01-03 14:10:00,2025-01-15 16:48:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016000248202510985,ESTAFA. ART. 246 C.P.,QUERELLA,2024-12-14 21:00:00,2025-01-15 15:20:00,2025-03-28 15:30:00,Busqueda en bases de datos de acceso publico,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202428092,ESTAFA. ART. 246 C.P.,DENUNCIA,2024-06-30 22:27:00,2024-07-23 07:52:00,2024-09-19 15:16:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
052126000201202411063,ESTAFA. ART. 246 C.P.,DENUNCIA,2024-05-28 21:00:00,2024-06-04 10:51:00,2024-11-21 10:05:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202443280,ESTAFA. ART. 246 C.P.,QUERELLA,2024-05-15 19:53:00,2024-05-31 12:25:00,2025-01-22 20:13:00,Sale de fiscal intervención temprana a fiscal conocimiento,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202452405,ESTAFA. ART. 246 C.P.,QUERELLA,2024-07-11 13:34:00,2024-07-15 13:46:00,2024-07-16 09:02:00,Sale de fiscal intervención temprana a fiscal conocimiento,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202463417,ESTAFA. ART. 246 C.P.,QUERELLA,2024-07-03 02:47:00,2024-09-03 13:43:00,2025-01-16 11:38:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202469873,ESTAFA. ART. 246 C.P.,QUERELLA,2024-03-04 20:20:00,2024-10-11 10:25:00,2025-03-27 14:17:00,Busqueda en bases de datos de acceso publico,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202434210,ESTAFA. ART. 246 C.P.,QUERELLA,2024-07-29 19:00:00,2024-09-05 09:45:00,2025-03-14 17:06:00,QUERELLA REPROGRAMADA PARA CONCILIACION,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
110016010000202421145,ESTAFA. ART. 246 C.P.,QUERELLA,2024-06-25 21:00:00,2024-06-27 08:07:00,2024-07-12 10:30:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202423194,ESTAFA. ART. 246 C.P.,QUERELLA,2023-09-30 15:30:00,2024-05-31 11:13:00,2024-10-23 08:57:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
150016113170202400234,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-19 12:00:00,2024-04-23 11:09:00,2024-05-28 18:24:00,Sale a fiscal de conocimiento,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202441016,ESTAFA. ART. 246 C.P.,QUERELLA,2023-10-30 15:07:00,2024-05-22 14:24:00,2024-10-01 17:00:00,Programa metodológico,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202450210,ESTAFA. ART. 246 C.P.,QUERELLA,2024-06-20 21:37:00,2024-07-03 10:06:00,2024-08-14 11:52:00,Busqueda en bases de datos de acceso publico,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000206202434077,ESTAFA. ART. 246 C.P.,ACTOS URGENTES,2024-06-28 16:15:00,2024-06-28 17:19:00,2024-08-15 08:00:00,Programa metodológico,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202463813,ESTAFA. ART. 246 C.P.,QUERELLA,2024-08-31 23:01:00,2024-09-04 14:22:00,2024-09-10 17:15:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
